"DOI","Author","PubDate","ISO3","YCoord","XCoord","PlaceName","LocationType","StartDate","EndDate","Species","HistoryAMU","SampleOrigin","HealthStatus","Method","Pathogen","Strain","Nsamples","Prev","NIsolates","Drug","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark"
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"SUL","SXT","J01EE01",0,"0.03/0.6 - 2/38","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"AMP","FFC","QJ01BA90",0,"0.12 - 64","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"TET","OXT","J01AA06",100,"0.03 - 16","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"QUI","ENR","QJ01MA90",0,"0.002 - 4","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"QUI","OXO","J01MB05",100,"0.004 - 8","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"PEN","AMP","J01CA01",0,"0.06 - 32","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"AMI","GEN","J01GB03",0,"0.06 - 32","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"SUL","SXT","J01EE01",0,"0.03/0.6 - 2/38","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"AMP","FFC","QJ01BA90",0,"0.12 - 64","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"TET","OXT","J01AA06",100,"0.03 - 16","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"QUI","ENR","QJ01MA90",0,"0.002 - 4","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Salmon",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,1,"QUI","OXO","J01MB05",100,"0.004 - 8","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"PEN","AMP","J01CA01",0,"0.06 - 32","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"AMI","GEN","J01GB03",0,"0.06 - 32","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"SUL","SXT","J01EE01",0,"0.03/0.6 - 2/38","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"AMP","FFC","QJ01BA90",0,"0.12 - 64","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"TET","OXT","J01AA06",0,"0.03 - 16","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"QUI","ENR","QJ01MA90",0,"0.002 - 4","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.08","31.12.08","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,4,"QUI","OXO","J01MB05",100,"0.004 - 8","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"PEN","AMP","J01CA01",0,"0.06 - 32","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"AMI","GEN","J01GB03",0,"0.06 - 32","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"SUL","SXT","J01EE01",0,"0.03/0.6 - 2/38","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"AMP","FFC","QJ01BA90",0,"0.12 - 64","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"TET","OXT","J01AA06",100,"0.03 - 16","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"QUI","ENR","QJ01MA90",0,"0.002 - 4","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"10.4142/jvs.2011.12.1.41","Kim JH","2011","KOR",37.257821,128.081042,"Chungbuk and Gangwon provinces","Inland freshwater","01.01.09","31.12.09","Trout",NA,NA,NA,"AD","Aeromonas","salmonicida",NA,NA,2,"QUI","OXO","J01MB05",100,"0.004 - 8","CLSI 2006 M49-A; CLSI 2008 M31-A3; Miller RA Am J Vet Res 2006, 67, 1837-1843",NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"QUI","OXO","J01MB05",0,"2",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"PEN","AMP","J01CA01",65,"10",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"MAC","ERY","J01FA01",65,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"OTH","FRZ","QJ01XE90",10,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"MAC","LIN","J01FF02",90,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"PEN","AMX","J01CA04",72,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"POL","CST","J01XB01",40,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"SUL","SMZ","J01EC01",47,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"AMP","CHL","J01BA01",12,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"TET","DOX","J01AA02",47,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"AMP","FFC","QJ01BA90",10,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"QUI","FLQ","J01MB07",0,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"AMI","KAN","J01GB04",40,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"QUI","NAL","J01MB02",10,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"OTH","NOV","QJ01XX95",40,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"TET","OXT","J01AA06",70,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"TET","TET","J01AA07",55,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"OTH","NIT","J01XE01",32,"50",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"OTH","FOF","J01XX01",40,"50",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Aeromonas","",20,NA,8,"MAC","SPI","J01FA02",70,"100",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"QUI","OXO","J01MB05",20,"2",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"PEN","AMP","J01CA01",72,"10",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"MAC","ERY","J01FA01",75,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"OTH","FRZ","QJ01XE90",10,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"MAC","LIN","J01FF02",95,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"PEN","AMX","J01CA04",80,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"POL","CST","J01XB01",45,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"SUL","SMZ","J01EC01",57,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"AMP","CHL","J01BA01",25,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"TET","DOX","J01AA02",50,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"AMP","FFC","QJ01BA90",0,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"QUI","FLQ","J01MB07",0,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"AMI","KAN","J01GB04",45,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"QUI","NAL","J01MB02",25,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"OTH","NOV","QJ01XX95",27,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"TET","OXT","J01AA06",75,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"TET","TET","J01AA07",50,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"OTH","NIT","J01XE01",47,"50",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"OTH","FOF","J01XX01",40,"50",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Edwardsiella","",20,NA,21,"MAC","SPI","J01FA02",57,"100",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"QUI","OXO","J01MB05",10,"2",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"PEN","AMP","J01CA01",57,"10",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"MAC","ERY","J01FA01",62,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"OTH","FRZ","QJ01XE90",20,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"MAC","LIN","J01FF02",95,"15",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"PEN","AMX","J01CA04",75,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"POL","CST","J01XB01",55,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"SUL","SMZ","J01EC01",50,"25",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"AMP","CHL","J01BA01",12,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"TET","DOX","J01AA02",50,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"AMP","FFC","QJ01BA90",7,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"QUI","FLQ","J01MB07",0,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"AMI","KAN","J01GB04",20,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"QUI","NAL","J01MB02",37,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"OTH","NOV","QJ01XX95",67,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"TET","OXT","J01AA06",67,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"TET","TET","J01AA07",10,"30",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"OTH","NIT","J01XE01",5,"50",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"OTH","FOF","J01XX01",37,"50",NA,NA,""
"J Venom Anim Toxins incl Trop Dis. 15(2): 353-358","Lee SW","2009","MYS",2.078852,103.361215,"Johore","Inland freshwater","15.12.08","15.12.08","Frog",NA,"Killed",NA,"DD","Flavobacterium","",20,NA,6,"MAC","SPI","J01FA02",67,"100",NA,NA,""
