"DOI","Author","PubDate","ISO3","YCoord","XCoord","PlaceName","LocationType","StartDate","EndDate","Species","HistoryAMU","SampleOrigin","HealthStatus","Method","Pathogen","Strain","Nsamples","Prev","NIsolates","Drug","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark"
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"AMI","TOB","J01GB01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"AMI","GEN","J01GB03",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"AMI","KAN","J01GB04",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"AMI","STR","J01GA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"TET","TET","J01AA07",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"TET","DOX","J01AA02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"PEN","PEN","J01CE01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"PEN","PIP","J01CA12",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"PEN","AMP","J01CA01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"QUI","CIP","J01MA02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"QUI","NOR","J01MA06",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"CEP","CRO","J01DD04",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"CEP","CAZ","J01DD02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"CEP","CFL","J01DB03",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"CAR","IPM","J01DH51",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"SUL","SXT","J01EE01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"OTH","RIF","J04AB02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"QUI","NAL","J01MB02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"AMP","CHL","J01BA01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"OTH","NIT","J01XE01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","rotiferianus",NA,NA,1,"MAC","ERY","J01FA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"AMI","AMK","J01GB06",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"AMI","TOB","J01GB01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"AMI","GEN","J01GB03",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"AMI","KAN","J01GB04",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"AMI","STR","J01GA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"TET","TET","J01AA07",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"TET","DOX","J01AA02",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"PEN","PEN","J01CE01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"PEN","PIP","J01CA12",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"PEN","AMP","J01CA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"QUI","CIP","J01MA02",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"QUI","NOR","J01MA06",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"CEP","CRO","J01DD04",100,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"CEP","CAZ","J01DD02",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"CEP","CFL","J01DB03",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"CAR","IPM","J01DH51",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"SUL","SXT","J01EE01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"OTH","RIF","J04AB02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"QUI","NAL","J01MB02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"AMP","CHL","J01BA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"OTH","NIT","J01XE01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","",NA,NA,1,"MAC","ERY","J01FA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"AMI","AMK","J01GB06",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"AMI","TOB","J01GB01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"AMI","GEN","J01GB03",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"AMI","KAN","J01GB04",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"AMI","STR","J01GA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"TET","TET","J01AA07",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"TET","DOX","J01AA02",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"PEN","PEN","J01CE01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"PEN","PIP","J01CA12",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"PEN","AMP","J01CA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"QUI","CIP","J01MA02",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"QUI","NOR","J01MA06",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"CEP","CRO","J01DD04",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"CEP","CAZ","J01DD02",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"CEP","CFL","J01DB03",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"CAR","IPM","J01DH51",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"SUL","SXT","J01EE01",0,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"OTH","RIF","J04AB02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"QUI","NAL","J01MB02",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"AMP","CHL","J01BA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"OTH","NIT","J01XE01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1155/2016/2164761","Kathleen MM","2016","MYS",1.668645,109.999038,"Sampadi, Sarawak","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Acinetobacter","calcoaceticus",NA,NA,1,"MAC","ERY","J01FA01",NA,"","CLSI 2012, SFM 2012",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"QUI","NOR","J01MA06",0,"10","CLSI",NA,"Mean of two given XY taken as XY coord as AST not reported by location."
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"TET","DOX","J01AA02",50,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"MAC","ERY","J01FA01",100,"15","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"SUL","SXT","J01EE01",50,"25","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"OTH","NIT","J01XE01",0,"300","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"SUL","SSS","J01E",50,"300","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"PEN","AMP","J01CA01",50,"10","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"QUI","OXO","J01MB05",50,"2","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"AMP","CHL","J01BA01",50,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Salmonella","enterica serovar Corvallis",180,2,4,"TET","TET","J01AA07",50,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"QUI","NOR","J01MA06",0,"10","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"TET","DOX","J01AA02",0,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"MAC","ERY","J01FA01",0,"15","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"SUL","SXT","J01EE01",0,"25","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"OTH","NIT","J01XE01",0,"300","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"SUL","SSS","J01E",0,"300","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"PEN","AMP","J01CA01",90,"10","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"QUI","OXO","J01MB05",0,"2","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"AMP","CHL","J01BA01",0,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","mimicus",180,6,10,"TET","TET","J01AA07",0,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"QUI","NOR","J01MA06",0,"10","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"TET","DOX","J01AA02",0,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"MAC","ERY","J01FA01",0,"15","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"SUL","SXT","J01EE01",0,"25","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"OTH","NIT","J01XE01",0,"300","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"SUL","SSS","J01E",0,"300","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"PEN","AMP","J01CA01",100,"10","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"QUI","OXO","J01MB05",0,"2","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"AMP","CHL","J01BA01",0,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","vulnificus",180,2,3,"TET","TET","J01AA07",0,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","cholerae",180,6,11,"QUI","NOR","J01MA06",0,"10","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","cholerae",180,6,11,"TET","DOX","J01AA02",27,"30","CLSI",NA,""
"10.1100/2012/130136","Banerjee S","2012","MYS",3.124066,101.319293,"Carey Island and Kuala Selangor","Brackish water",NA,NA,"Shrimp","No","Killed","Healthy","DD","Vibrio","cholerae",180,6,11,"MAC","ERY","J01FA01",0,"15","CLSI",NA,""
